Product_ID,Product_name,Category,Unit_Cost,Unit_Price
1009,Tukzer Stylus Pens,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,2278.67,2476.8
1012,Mi Wall Chargers,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,1311.01,1538.79
1001,Fire-Boltt Smart Watches,Electronics|WearableTechnology|SmartWatches,1791.83,1871.22
1058,STRIFF Decor,Electronics|Mobiles&Accessories|MobileAccessories|DÃ©cor,3542.8,3603.02
1001,FLiX USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2631.68,2904.06
1034,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,667,718.72
1096,Elv Stands,Electronics|Mobiles&Accessories|MobileAccessories|Stands,4809,4967.44
1048,iQOO Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,3197.76,3572.61
1089,Redmi Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,3841.05,4323.62
1001,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,442.11,803.87
1016,PTron Smart Watches,Electronics|WearableTechnology|SmartWatches,282.94,779.33
1061,Portronics Cradles,Electronics|Mobiles&Accessories|MobileAccessories|AutomobileAccessories|Cradles,146.27,498.46
1064,pTron Wall Chargers,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,984.53,1138.49
1063,boAt Smart Watches,Electronics|WearableTechnology|SmartWatches,2101.32,2440.63
1069,boAt Smart Watches,Electronics|WearableTechnology|SmartWatches,4682.34,5036.4
1022,iQOO Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,2312.45,2504.6
1093,Samsung Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,1486.76,1505.44
1067,Redmi Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,2831.58,3186.15
1076,iQOO Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,604.08,624.71
1026,Redmi Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,3067.05,3386.33
1016,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,2863.74,2953.91
1051,boAt USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,3970.37,4257.52
1086,Duracell USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,4934.1,5191.02
1057,Myvn Wall Chargers,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,1291.82,1308.44
1029,PTron Smart Watches,Electronics|WearableTechnology|SmartWatches,2572.8,2760.6
1078,SanDisk Micro SD,Electronics|Accessories|MemoryCards|MicroSD,4548.88,4853.41
1092,Fire-Boltt Smart Watches,Electronics|WearableTechnology|SmartWatches,3936.69,4362.51
1069,Redmi Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,2462.66,2908.09
1047,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,4729.59,4976.68
1094,Redmi Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,333.32,700.25
1062,Boult Smart Watches,Electronics|WearableTechnology|SmartWatches,4658.44,4823.5
1069,OnePlus Smart Watches,Electronics|WearableTechnology|SmartWatches,300.01,477.68
1076,pTron USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2759.16,2864.45
1016,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,4457.68,4743.03
1090,Motorola Basic Mobiles,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1350.47,1514.61
1090,Fire-Boltt Smart Watches,Electronics|WearableTechnology|SmartWatches,2387.63,2438.97
1048,Amazonbasics USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,1655.43,2001.08
1085,Flix Wall Chargers,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,4763.11,5119.91
1039,Kyosei Screen Protectors,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",4127.05,4313.45
1100,STRIFF Decor,Electronics|Mobiles&Accessories|MobileAccessories|DÃ©cor,3559.56,3607.15
1033,Redmi Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,2958.75,3177.64
1094,Samsung In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",4111.93,4338.67
1023,STRIFF Stands,Electronics|Mobiles&Accessories|MobileAccessories|Stands,1991.72,2329.37
1010,boAt Smart Watches,Electronics|WearableTechnology|SmartWatches,2265.38,2429.93
1069,WeCool Handlebar Mounts,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,3663.51,4007.98
1100,Sounce Bedstand & Desk Mounts,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Bedstand&DeskMounts,1820.89,2257.92
1034,OpenTechÂ® Screen Protectors,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",366.31,492.68
1052,EN Stands,Electronics|Mobiles&Accessories|MobileAccessories|Stands,417.96,907.63
1095,Tecno Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,621.05,820.37
1010,URBN Power Banks,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,4354.92,4495.88
1019,Redmi Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,2387.52,2604.06
1058,OnePlus Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,3578.77,3635.02
1096,Nokia Basic Mobiles,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1994.9,2066.5
1001,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,1330.62,1543.69
1069,boAt On-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1768.6,2152.2
1004,SanDisk Micro SD,Electronics|Accessories|MemoryCards|MicroSD,3981.2,4432.35
1016,iPhone Wall Chargers,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,3144.82,3480.58
1024,LIRAMARK Camera Privacy Covers,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|CameraPrivacyCovers,4691.32,4752.88
1080,AmazonBasics USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,3414.54,3753.83
1002,Nokia Basic Mobiles,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,2872.4,3193.76
1092,Sounce Basic Cases,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,3070.47,3475.29
1032,Samsung Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,4714.74,5129.11
1091,iQOO Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,3951.59,4387.01
1084,SHREENOVA Smart Watches,Electronics|WearableTechnology|SmartWatches,169,381.92
1024,POCO Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,2693.99,3045.94
1012,Noise_Colorfit Smart Watches,Electronics|WearableTechnology|SmartWatches,3457.28,3598.72
1050,POPIO Screen Protectors,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",3756.06,4255.73
1035,10WeRun Smart Watches,Electronics|WearableTechnology|SmartWatches,1105.05,1200.96
1033,Tokdis Smart Watches,Electronics|WearableTechnology|SmartWatches,4342.53,4357.49
1033,URBN Power Banks,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,4781.42,4864.34
1061,Sounce Adapters,"Electronics|Headphones,Earbuds&Accessories|Adapters",1221.74,1611.92
1051,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,4418.95,4647.87
1043,Redmi Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,530.04,759.32
1012,Spigen Basic Cases,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,325.75,803.71
1067,Oraimo Wall Chargers,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,689.66,1150.28
1065,LAPSTER Phone Charms,Electronics|Mobiles&Accessories|MobileAccessories|DÃ©cor|PhoneCharms,335.82,498.31
1033,MI Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,4232.81,4345.25
1040,Fire-Boltt Smart Watches,Electronics|WearableTechnology|SmartWatches,342.3,768.06
1074,Lava Basic Mobiles,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,1394.74,1848.69
1043,POPIO Screen Protectors,"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors",563.59,838.97
1044,Amazon USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,1512.34,1830.76
1029,Amozo Basic Cases,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,498.27,634.16
1013,Pinnaclz USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,3356.62,3759.01
1012,FLiX Wall Chargers,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,709.97,1029.71
1095,Redmi Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,4266.64,4523.36
1046,Prolet Smart Watches,Electronics|WearableTechnology|SmartWatches,4095.1,4134.55
1002,Samsung Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,117.63,576.44
1035,Ambrane USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,4483.85,4795.42
1087,Ambrane USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,193.27,297.69
1081,WeCool Selfie Sticks,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,1236.25,1543.38
1090,POCO Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,210.33,552.29
1008,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,1712.43,1980.06
1093,Fire-Boltt Smart Watches,Electronics|WearableTechnology|SmartWatches,2593.64,2955.51
1026,Amazon Wall Chargers,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,3993.39,4288.3
1074,Mobilife Selfie Sticks,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,1723.01,2197.42
1090,Ambrane Power Banks,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,3542.18,3578.49
1034,STRIFF Shower & Wall Mounts,Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Shower&WallMounts,978.15,1040.21
1007,Fire-Boltt Smart Watches,Electronics|WearableTechnology|SmartWatches,3765.46,3860.56
1068,Elv Stands,Electronics|Mobiles&Accessories|MobileAccessories|Stands,1218.18,1566.36
1058,Samsung Smartphones,Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,760.55,1086.89
1075,DYAZO OTG Adapters,Electronics|Mobiles&Accessories|MobileAccessories|Cables&Adapters|OTGAdapters,967.77,1414.88
1029,KINGONE Stylus Pens,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,951.21,1320.32
1036,boAt In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",2588.67,2847.76
1089,boAt In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",4231.75,4727.75
1021,Fire-Boltt Smart Watches,Electronics|WearableTechnology|SmartWatches,444.05,584.44
1036,boAt Smart Watches,Electronics|WearableTechnology|SmartWatches,3549.43,3967.69
1010,SanDisk Pen Drives,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,3289.01,3508.14
1073,Logitech Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",4368.97,4696.85
1024,Storio Graphic Tablets,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",1258.53,1624.89
1064,boAt In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",2278.04,2598.58
1099,SKE Lapdesks,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,4632.85,4711.7
1049,SanDisk Micro SD,Electronics|Accessories|MemoryCards|MicroSD,3316.97,3544.02
1099,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,1974.4,2259.5
1036,boAt In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",700.49,1126.52
1082,STRIFF Notebook Computer Stands,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|NotebookComputerStands,1349.3,1576.69
1096,ZEBRONICS In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",2927.02,3387.21
1024,JBL In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",3604.93,3830.71
1023,boAt On-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",665.89,944.79
1062,boAt Smart Watches,Electronics|WearableTechnology|SmartWatches,3018.01,3418.19
1096,JBL In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",2774.24,3069.94
1037,LAPSTER Cable Connection Protectors,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,2594.08,3074.59
1012,pTron Automobile Chargers,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,3466.11,3799.67
1055,HP Pen Drives,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,4195.38,4461.51
1013,HP Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1648.8,1670.36
1023,Portronics Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",4450.61,4663.34
1089,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,845.14,1001.77
1099,Fire-Boltt Smart Watches,Electronics|WearableTechnology|SmartWatches,906.47,1283.04
1030,Boult In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1370.52,1482.58
1017,Dell Keyboards,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",641.68,752.24
1062,Fire-Boltt Smart Watches,Electronics|WearableTechnology|SmartWatches,1190.08,1292.94
1084,Dell Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",576.74,648.29
1089,Boya Condenser,MusicalInstruments|Microphones|Condenser,4117.67,4280.06
1086,Wayona USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,737.9,1182
1013,Duracell Disposable Batteries,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,3749.12,4138.83
1059,Classmate Gel Ink Rollerball Pens,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|GelInkRollerballPens",287.17,657.44
1019,3M Tape,Home&Kitchen|CraftMaterials|Scrapbooking|Tape,4745.18,5145.88
1049,boAt In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",3570.24,3712.25
1100,Fire-Boltt Smart Watches,Electronics|WearableTechnology|SmartWatches,83.64,528.49
1012,boAt In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",3831.09,3908.37
1061,Dell Keyboard & Mouse Sets,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",2594.71,2769.52
1019,Ambrane USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,3907.86,4205.37
1076,Sounce USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2636.36,2696.78
1009,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,3223.07,3590.83
1071,Seagate External Hard Disks,Computers&Accessories|ExternalDevices&DataStorage|ExternalHardDisks,3942.34,4142.09
1028,HP Video Cameras,Electronics|Cameras&Photography|VideoCameras,2055.28,2449.64
1078,ZEBRONICS Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",63.41,314.93
1095,boAt USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,4257.24,4355.87
1052,Zebronics Keyboard & Mouse Sets,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",1935.41,2305.44
1083,SYVO Tabletop & Travel Tripods,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|Tabletop&TravelTripods,2505.41,2638.96
1016,Boult In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",88.44,338.94
1069,Portronics USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2485.86,2532.87
1099,SanDisk Pen Drives,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,4933.11,5245.86
1012,boAt Smart Watches,Electronics|WearableTechnology|SmartWatches,1427.42,1763.69
1025,Tygot Selfie Sticks,Electronics|Mobiles&Accessories|MobileAccessories|Photo&VideoAccessories|SelfieSticks,2007.32,2202.87
1052,boAt In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",3451.59,3929.26
1085,Casio Scientific,OfficeProducts|OfficeElectronics|Calculators|Scientific,4083.23,4521.57
1100,TP-Link Repeaters & Extenders,Computers&Accessories|NetworkingDevices|Repeaters&Extenders,2116.09,2472.98
1053,boAt In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",1582.86,1942.55
1023,DIGITEKÂ® Tripod Legs,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|TripodLegs,4692.24,4825.92
1016,Samsung Micro SD,Electronics|Accessories|MemoryCards|MicroSD,3401.87,3733.71
1057,pTron USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,639.16,746.28
1039,HP Inkjet Ink Cartridges,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",391.19,471.75
1053,Sounce Cable Connection Protectors,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|CableConnectionProtectors,2443.57,2943.31
1042,GIZGA Dust Covers,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|DustCovers",1139.45,1454.41
1058,SanDisk Pen Drives,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,1307.22,1528.4
1039,Boult In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",4394.58,4545.78
1014,Dell Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",493.35,799.27
1095,Boult In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",3591.05,3625.35
1005,Eveready Disposable Batteries,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,1392.15,1448.54
1035,Zebronics Gaming Mice,Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,3813.62,3839.72
1087,PIDILITE Paints,Home&Kitchen|CraftMaterials|PaintingMaterials|Paints,3625.94,3880.53
1093,STRIFF Mouse Pads,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",86.59,390.89
1075,Gizga Hard Disk Bags,Computers&Accessories|Accessories&Peripherals|HardDiskBags,2570.22,2610.84
1018,Boult In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",739.63,1103.03
1076,Boult In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",4337.82,4460.71
1009,Ambrane Power Banks,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,4364.35,4710.1
1074,boAt USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2120.81,2611.94
1058,Casio Scientific,OfficeProducts|OfficeElectronics|Calculators|Scientific,2249.76,2598.4
1017,Tygot Macro & Ringlight Flashes,Electronics|Cameras&Photography|Flashes|Macro&RinglightFlashes,1551.25,1994.01
1007,HP Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",3597.2,4071.82
1046,Oakter Networking Devices,Computers&Accessories|NetworkingDevices,1825.37,2073.88
1013,TP-Link Routers,Computers&Accessories|NetworkingDevices|Routers,1375.57,1729.71
1040,boAt Over-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|Over-Ear",2189.54,2617
1042,Xiaomi In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",502.86,687.6
1009,Zodo Graphic Tablets,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|GraphicTablets",3745.69,3883.77
1050,Zebronics Keyboards,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",112.35,586.18
1027,MI USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,3240.2,3606.09
1066,ZEBRONICS Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",955.18,1072.82
1005,boAt On-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",1200.4,1430.45
1029,ZEBRONICS Bluetooth Speakers,Electronics|HomeAudio|Speakers|BluetoothSpeakers,3196.38,3596.64
1037,Gizga Decor,Electronics|Mobiles&Accessories|MobileAccessories|DÃ©cor,4965.07,5243.13
1038,Portronics USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,3899.7,4228.18
1083,Panasonic General Purpose Batteries & Battery Chargers,Electronics|GeneralPurposeBatteries&BatteryChargers,1167.91,1547.26
1008,MemeHoÂ® Lapdesks,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,921.32,1236.1
1065,SanDisk Pen Drives,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,4337.85,4612.49
1086,boAt Smart Watches,Electronics|WearableTechnology|SmartWatches,2248.71,2626.02
1017,Tizum Mouse Pads,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MiceAccessories|MousePads",728.41,1094.92
1071,Epson Inkjet Ink Cartridges,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",4317.95,4636.59
1089,ZEBRONICS On-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",4089.66,4275.96
1045,Quantum Keyboards,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboards",4920.34,5129.19
1004,STRIFF Lapdesks,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,4553.23,5038.74
1036,Logitech Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",4266.36,4331.43
1070,AmazonBasics HDMI Cables,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",310.24,451.81
1031,Classmate Wirebound Notebooks,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|WireboundNotebooks",566.86,818.14
1019,HP Micro SD,Electronics|Accessories|MemoryCards|MicroSD,2866.47,3286.47
1061,HP Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",2680.82,2771.02
1054,Duracell Rechargeable Batteries,Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,2316.92,2462.63
1039,Portronics USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2014.11,2056.35
1091,boAt In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",2184.49,2540.42
1074,TP-Link Bluetooth Adapters,Computers&Accessories|NetworkingDevices|NetworkAdapters|BluetoothAdapters,2868.02,2994.74
1090,Portronics USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,60.28,260.73
1019,SanDisk Pen Drives,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,1340.51,1567.92
1039,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,2615.48,3062.22
1067,rts USB to USB Adapters,Computers&Accessories|Accessories&Peripherals|Adapters|USBtoUSBAdapters,3624.97,3836.52
1045,HP Inkjet Ink Cartridges,"Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|InkjetInkCartridges",912.08,993.24
1013,Logitech On-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|On-Ear",2757.06,3023.97
1092,Digitek Complete Tripod Units,Electronics|Cameras&Photography|Accessories|Tripods&Monopods|CompleteTripodUnits,3586.58,4068.43
1058,MI USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,2250.91,2558.68
1020,Duracell USB Cables,Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,184.05,675.91
1092,TP-Link Repeaters & Extenders,Computers&Accessories|NetworkingDevices|Repeaters&Extenders,2273.88,2696.02
1072,COI Notepads & Memo Books,"OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|Notepads&MemoBooks",1517.4,1545.02
1061,Fujifilm Film,Electronics|Cameras&Photography|Accessories|Film,4651.77,4984.39
1039,Fire-Boltt Smart Watches,Electronics|WearableTechnology|SmartWatches,666.84,817.36
1001,Samsung Smart Watches,Electronics|WearableTechnology|SmartWatches,3279.76,3563.97
1003,Noise In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",310.96,457.84
1077,Duracell Disposable Batteries,Electronics|GeneralPurposeBatteries&BatteryChargers|DisposableBatteries,2258.54,2439.49
1092,JBL In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",2792.2,3254.55
1062,Acer Monitors,Computers&Accessories|Monitors,1524.88,1636.14
1063,E-COSMOS Lamps,Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,2302.62,2740.93
1025,boAt Automobile Chargers,Electronics|Mobiles&Accessories|MobileAccessories|Chargers|AutomobileChargers,859.59,884.51
1056,Zebronics Bluetooth Speakers,Electronics|HomeAudio|Speakers|BluetoothSpeakers,1555.41,1609.94
1033,KINGONE Stylus Pens,Electronics|Mobiles&Accessories|MobileAccessories|StylusPens,3124.48,3553.27
1038,LG Smart Televisions,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1543.91,1862.88
1006,Zebronics Keyboard & Mouse Sets,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Keyboard&MouseSets",4503.73,4879.88
1058,JBL In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",3160.61,3273.22
1044,Gizga Cleaning Kits,Electronics|Cameras&Photography|Accessories|Cleaners|CleaningKits,2221.31,2494.48
1045,SanDisk Pen Drives,Computers&Accessories|ExternalDevices&DataStorage|PenDrives,241.85,613.09
1032,TP-Link Dome Cameras,Electronics|Cameras&Photography|SecurityCameras|DomeCameras,2522.76,2840.14
1045,boAt In-Ear,"Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear",3835.64,4076.77
1061,Duracell Rechargeable Batteries,Electronics|GeneralPurposeBatteries&BatteryChargers|RechargeableBatteries,1364.51,1844.8
1047,tizum HDMI Cables,"Electronics|HomeTheater,TV&Video|Accessories|Cables|HDMICables",4043.53,4384.85
1021,Samsung Smart Televisions,"Electronics|HomeTheater,TV&Video|Televisions|SmartTelevisions",1296.44,1751.24
1080,Logitech Mice,"Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",4127.54,4495.13
1085,Noise Smart Watches,Electronics|WearableTechnology|SmartWatches,472.08,842.46
